app_id,category_short,category_long
com.trulia.android,House & Home,/store/apps/category/HOUSE_AND_HOME
es.inmovens.badi,House & Home,/store/apps/category/HOUSE_AND_HOME
com.autodesk.homestyler,House & Home,/store/apps/category/HOUSE_AND_HOME
com.hogangnono.hogangnono,House & Home,/store/apps/category/HOUSE_AND_HOME
com.zameen.zameenapp,House & Home,/store/apps/category/HOUSE_AND_HOME
com.redfin.android,House & Home,/store/apps/category/HOUSE_AND_HOME
jp.co.homes.android3,House & Home,/store/apps/category/HOUSE_AND_HOME
codematics.roku.smart.rokutvremote.tvremote,House & Home,/store/apps/category/HOUSE_AND_HOME
com.kitchensketches,House & Home,/store/apps/category/HOUSE_AND_HOME
kr.co.station3.dabang,House & Home,/store/apps/category/HOUSE_AND_HOME
com.chbreeze.jikbang4a,House & Home,/store/apps/category/HOUSE_AND_HOME
com.houzz.app,House & Home,/store/apps/category/HOUSE_AND_HOME
com.addcn.android.house591,House & Home,/store/apps/category/HOUSE_AND_HOME
it.immobiliare.android,House & Home,/store/apps/category/HOUSE_AND_HOME
com.nhn.land.android,House & Home,/store/apps/category/HOUSE_AND_HOME
kr.co.koreachart.city,House & Home,/store/apps/category/HOUSE_AND_HOME
com.strangers.chat_developers.strangerschatapp,Dating,/store/apps/category/DATING
com.missyou.chatme,Dating,/store/apps/category/DATING
com.Hasret.kaldm,Dating,/store/apps/category/DATING
im.twogo.godroid,Dating,/store/apps/category/DATING
org.imperiaonline.elmaz,Dating,/store/apps/category/DATING
com.wBametuArkadasBul_10060811,Dating,/store/apps/category/DATING
com.interconmedia.whatschat,Dating,/store/apps/category/DATING
jereme.android.urban_network_free_dating,Dating,/store/apps/category/DATING
com.heeyoung.whisper,Dating,/store/apps/category/DATING
com.lovefeed.dating,Dating,/store/apps/category/DATING
me.mint,Dating,/store/apps/category/DATING
com.moodchat.net,Dating,/store/apps/category/DATING
com.mobiroller.mobi987503514648,Dating,/store/apps/category/DATING
com.yourchristiandate,Dating,/store/apps/category/DATING
mobi.skyrock.Smax,Dating,/store/apps/category/DATING
com.vuzz.snapdish,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.orangefish.app.delicacy,Food & Drink,/store/apps/category/FOOD_AND_DRINK
enjoy.with.our.apps.thermomixrecipes,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.endless.koreanrecipes,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.kiwilimon2,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.comidinhasdochef.app.receitas,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.im.mfmguide,Food & Drink,/store/apps/category/FOOD_AND_DRINK
hu.distinction.cflow,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.funpop.android_unicorncones,Food & Drink,/store/apps/category/FOOD_AND_DRINK
it.pgpsoftware.bimby1,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.nishamadhulika.recipes,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.enki.Enki750g,Food & Drink,/store/apps/category/FOOD_AND_DRINK
info.kfsoft.timetable,Business,/store/apps/category/BUSINESS
de.ninoxdb.ninox,Business,/store/apps/category/BUSINESS
com.prosperworks.android,Business,/store/apps/category/BUSINESS
crm.system,Business,/store/apps/category/BUSINESS
com.ninefolders.hd3,Business,/store/apps/category/BUSINESS
com.glykka.easysign,Business,/store/apps/category/BUSINESS
com.wrike,Business,/store/apps/category/BUSINESS
com.smartsheet.android,Business,/store/apps/category/BUSINESS
com.stoik.jetscanlite,Business,/store/apps/category/BUSINESS
com.bzzzapp,Business,/store/apps/category/BUSINESS
com.dynamixsoftware.printershare,Business,/store/apps/category/BUSINESS
com.andropenoffice,Business,/store/apps/category/BUSINESS
br.com.blanq.moskit,Business,/store/apps/category/BUSINESS
com.infraware.office.link.lg,Business,/store/apps/category/BUSINESS
com.adpmobile.android,Business,/store/apps/category/BUSINESS
nl.wikit.cvmaken,Business,/store/apps/category/BUSINESS
com.joinhomebase.homebase.homebase,Business,/store/apps/category/BUSINESS
com.chegal.alarm,Business,/store/apps/category/BUSINESS
com.mobisystems.editor.office_with_reg,Business,/store/apps/category/BUSINESS
net.fieldwire.app,Business,/store/apps/category/BUSINESS
de.joergjahnke.documentviewer.android.free,Business,/store/apps/category/BUSINESS
vivekagarwal.playwithdb,Business,/store/apps/category/BUSINESS
com.nithra.resume,Business,/store/apps/category/BUSINESS
gmin.app.reservations.hr2g.free,Business,/store/apps/category/BUSINESS
com.thunkable.android.ebnibrahim3.Animal_sounds,Entertainment,/store/apps/category/ENTERTAINMENT
com.sumoing.recolor,Entertainment,/store/apps/category/ENTERTAINMENT
com.ballistiq.artstation,Entertainment,/store/apps/category/ENTERTAINMENT
com.plotagon.plotagon,Entertainment,/store/apps/category/ENTERTAINMENT
com.DigitalOxygen.MagicBook,Entertainment,/store/apps/category/ENTERTAINMENT
com.piupiuapps.coloringgradientkawaii,Entertainment,/store/apps/category/ENTERTAINMENT
com.coloring.arena.adult.glitter.color.by.number.paint.coloring.book.pages.pixel.art,Entertainment,/store/apps/category/ENTERTAINMENT
es.roid.and.trovit,House & Home,/store/apps/category/HOUSE_AND_HOME
br.com.shamida.findconnectingpeople,Dating,/store/apps/category/DATING
com.datingapps,Dating,/store/apps/category/DATING
sexual.tracker.calendar.intimassy.pro,Dating,/store/apps/category/DATING
com.atenastudio.fmft,Dating,/store/apps/category/DATING
com.sevinceapp,Dating,/store/apps/category/DATING
com.blasianluvforeverplus.apps,Dating,/store/apps/category/DATING
com.skuka.net,Dating,/store/apps/category/DATING
com.jsistem.hastv.hastv,Dating,/store/apps/category/DATING
com.mingle.SeniorPeopleMingle,Dating,/store/apps/category/DATING
com.neenbo,Dating,/store/apps/category/DATING
com.fink,Dating,/store/apps/category/DATING
com.formeet.chat,Dating,/store/apps/category/DATING
com.baloo.lite,Dating,/store/apps/category/DATING
com.uygulama.doyumsuz,Dating,/store/apps/category/DATING
ru.teamo.teamoapp,Dating,/store/apps/category/DATING
com.once.android,Dating,/store/apps/category/DATING
com.russianbrides,Dating,/store/apps/category/DATING
com.si.fussytoddlerrecipe,Food & Drink,/store/apps/category/FOOD_AND_DRINK
de.grillsportverein.grillrezepte2,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.fwl_frontend,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.nataliepeall.lunchbox,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.healthcenter.drmcdougalls.newApp,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.rebootwithjoe.android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.sidechef.sidechef.partner.budgetbytes,Food & Drink,/store/apps/category/FOOD_AND_DRINK
se.susnet.cookinghelper,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.significantinfotech.slowcookrecipes,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.juicemaster.superblend,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.asapp.mykitchenstories,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.frufruta.receitas,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.insolence.recipes,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.fussyvegan.scanner,Food & Drink,/store/apps/category/FOOD_AND_DRINK
fr.cookbookpro,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.majavase,Food & Drink,/store/apps/category/FOOD_AND_DRINK
br.com.wavimovi.comidinhasdadiana,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.mybarapp.pro,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.tasmanic.camtoplan,Business,/store/apps/category/BUSINESS
com.splashtop.remote.pad.v2,Business,/store/apps/category/BUSINESS
com.momobills.btprinter,Business,/store/apps/category/BUSINESS
com.abbyy.mobile.finescanner,Business,/store/apps/category/BUSINESS
com.onelogin.protect,Business,/store/apps/category/BUSINESS
com.fortali.mapcut,Business,/store/apps/category/BUSINESS
com.epson.tmutility,Business,/store/apps/category/BUSINESS
com.danfoss.superheattuner,Business,/store/apps/category/BUSINESS
com.hager.koala.android,Business,/store/apps/category/BUSINESS
com.silverfort.client.silverfortapp,Business,/store/apps/category/BUSINESS
com.salesforce.authenticator,Business,/store/apps/category/BUSINESS
com.notarize.signer,Business,/store/apps/category/BUSINESS
com.diligent.boards,Business,/store/apps/category/BUSINESS
com.ariston.troubleshooting,Business,/store/apps/category/BUSINESS
com.microsoft.dynamics365.operations.mobile,Business,/store/apps/category/BUSINESS
com.nikanorov.callnotespro,Business,/store/apps/category/BUSINESS
com.grymala.photoscannerpdftrial,Business,/store/apps/category/BUSINESS
com.zoho.zsm,Business,/store/apps/category/BUSINESS
com.t2s.mytakeaway,Business,/store/apps/category/BUSINESS
com.agilx.zimmaticcalculator,Business,/store/apps/category/BUSINESS
com.netqin.mm,Business,/store/apps/category/BUSINESS
com.amocrm.amocrmv2,Business,/store/apps/category/BUSINESS
securenvoy.softtoken.android,Business,/store/apps/category/BUSINESS
com.terracom.qrpatrolbeta,Business,/store/apps/category/BUSINESS
com.airwatch.browser,Business,/store/apps/category/BUSINESS
io.scanbot.sdk.showcase,Business,/store/apps/category/BUSINESS
com.versum,Business,/store/apps/category/BUSINESS
com.kdanmobile.android.animationdeskcloud,Entertainment,/store/apps/category/ENTERTAINMENT
com.vitotechnology.Sculptor,Entertainment,/store/apps/category/ENTERTAINMENT
com.pixite.pigment,Entertainment,/store/apps/category/ENTERTAINMENT
com.bianf.avatars.birds,Entertainment,/store/apps/category/ENTERTAINMENT
kr.co.imagecube.kpopstarpic,Entertainment,/store/apps/category/ENTERTAINMENT
com.zeus_dev_software_tools.kaleidoskop_2,Entertainment,/store/apps/category/ENTERTAINMENT
com.projectfirst.tvparaninos,Entertainment,/store/apps/category/ENTERTAINMENT
com.indraw.macth.colorbynumber.sandbox.paint.colorfy.tattoomaker.numberdrawing.paint,Entertainment,/store/apps/category/ENTERTAINMENT
com.piupiuapps.coloringbynumbersunicorns,Entertainment,/store/apps/category/ENTERTAINMENT
com.piupiuapps.coloringbynumbersrelax,Entertainment,/store/apps/category/ENTERTAINMENT
com.forqan.tech.PixelColoring,Entertainment,/store/apps/category/ENTERTAINMENT
com.color.paint.by.number.coloring.book,Entertainment,/store/apps/category/ENTERTAINMENT
com.cosmicmobile.app.magic_coloring3,Entertainment,/store/apps/category/ENTERTAINMENT
com.makersempire.makersempire,Entertainment,/store/apps/category/ENTERTAINMENT
com.coloring.arena.diamond.art.gems.color.by.number.paint.coloring.book.pages.pixel.art,Entertainment,/store/apps/category/ENTERTAINMENT
com.coloring.arena.adult.valentine.love.color.by.number.paint.coloring.book.pages.pixel.art,Entertainment,/store/apps/category/ENTERTAINMENT
com.piupiuapps.coloringbynumbersgirls,Entertainment,/store/apps/category/ENTERTAINMENT
com.nexttechgamesstudio.american.logos.sandbox.number.coloring.book.color.by.number.pixel.art,Entertainment,/store/apps/category/ENTERTAINMENT
com.coloring.arena.adult.color.by.number.paint.coloring.book.pages.pixel.art,Entertainment,/store/apps/category/ENTERTAINMENT
jp.pxv.android.sketch,Entertainment,/store/apps/category/ENTERTAINMENT
com.desirephoto.game.pixel,Entertainment,/store/apps/category/ENTERTAINMENT
app.drawu,Entertainment,/store/apps/category/ENTERTAINMENT
com.coloring.horse,Entertainment,/store/apps/category/ENTERTAINMENT
mobi.byss.voxelator,Entertainment,/store/apps/category/ENTERTAINMENT
com.nexttechgamesstudio.logos.voxel.pixel.art.color.by.number.sandbox.number.coloring.book,Entertainment,/store/apps/category/ENTERTAINMENT
com.silk_paints,Entertainment,/store/apps/category/ENTERTAINMENT
com.coloring.book,Entertainment,/store/apps/category/ENTERTAINMENT
org.fortheloss.sticknodes,Entertainment,/store/apps/category/ENTERTAINMENT
com.whizical.kalplus,Entertainment,/store/apps/category/ENTERTAINMENT
com.no.poly.artbook.relax.draw.color,Entertainment,/store/apps/category/ENTERTAINMENT
com.ryzenrise.coloringbynumber,Entertainment,/store/apps/category/ENTERTAINMENT
com.apalon.mandala.coloring.book,Entertainment,/store/apps/category/ENTERTAINMENT
net.yeastudio.sandboxColor,Entertainment,/store/apps/category/ENTERTAINMENT
com.magicdoodleart.quickdrawingapp,Entertainment,/store/apps/category/ENTERTAINMENT
com.infokombinat.coloringbynumberscars,Entertainment,/store/apps/category/ENTERTAINMENT
com.piupiuapps.coloringglitterfashion,Entertainment,/store/apps/category/ENTERTAINMENT
com.inapp.incolor,Entertainment,/store/apps/category/ENTERTAINMENT
com.perfect.paint.by.number.color.number,Entertainment,/store/apps/category/ENTERTAINMENT
com.coloringforall.glitter.flower.color.by.number.paint.coloring.book.pages.pixel.art,Entertainment,/store/apps/category/ENTERTAINMENT
com.tfgco.games.coloring.free.paint.by.number,Entertainment,/store/apps/category/ENTERTAINMENT
com.UmiringoStudio.HappyPaint,Entertainment,/store/apps/category/ENTERTAINMENT
com.paint.color.by.number.coloring.pages.pixel.art,Entertainment,/store/apps/category/ENTERTAINMENT
com.pixign.premium.coloring.book,Entertainment,/store/apps/category/ENTERTAINMENT
com.mingle.justsayhi,Dating,/store/apps/category/DATING
com.sweetringplus.android,Dating,/store/apps/category/DATING
com.mate.korean,Dating,/store/apps/category/DATING
com.arasohbet.arasohbet,Dating,/store/apps/category/DATING
who.whosocialnetwork,Dating,/store/apps/category/DATING
com.matchMe.DateMeetSingles,Dating,/store/apps/category/DATING
com.datemyage,Dating,/store/apps/category/DATING
com.bbw.hookup.farmers,Dating,/store/apps/category/DATING
com.flirtwith,Dating,/store/apps/category/DATING
com.zukzak.app,Dating,/store/apps/category/DATING
com.muhabbet,Dating,/store/apps/category/DATING
com.meiyuan.love,Dating,/store/apps/category/DATING
il.co.dateland,Dating,/store/apps/category/DATING
com.cookbook.cb,Food & Drink,/store/apps/category/FOOD_AND_DRINK
ru.sbcs.store,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.yandex.lavka,Food & Drink,/store/apps/category/FOOD_AND_DRINK
ru.foodfox.client,Food & Drink,/store/apps/category/FOOD_AND_DRINK
ru.handh.igooods,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.delivery_shop_5ka24.delivery_shop_5ka,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.ru.verniy,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.boloid.dominos,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.justeat.app.es,Food & Drink,/store/apps/category/FOOD_AND_DRINK
pyaterochka.app,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.deliveryclub,Food & Drink,/store/apps/category/FOOD_AND_DRINK
ru.burgerking,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.opentable,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.yummly.android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.justeat.app.fr,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.clickdelivery.android.domiciliosbogota,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.justeat.app.it,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.joelapenna.foursquared,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.uairango,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.coupang.mobile.eats,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.grability.rappi,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.untappdllc.app,Food & Drink,/store/apps/category/FOOD_AND_DRINK
vivino.web.app,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.hellofresh.androidapp,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.home.recipes.food.drink,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.dbs.kurly.m2,Food & Drink,/store/apps/category/FOOD_AND_DRINK
de.falkemedia.sallys_welt_android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.olioex.android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.deliverynow,Food & Drink,/store/apps/category/FOOD_AND_DRINK
air.kr.paikdabang.android.membership,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.rewedigital.shop,Food & Drink,/store/apps/category/FOOD_AND_DRINK
jp.mcdonalds.delivery,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.Caseys.finder,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.t2s.foodhub,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.woowahan.vn.baemin,Food & Drink,/store/apps/category/FOOD_AND_DRINK
ua.raketa.app,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.sampleapp,Food & Drink,/store/apps/category/FOOD_AND_DRINK
de.pixelhouse,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.ezhld.recipe,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.mybarapp.free,Food & Drink,/store/apps/category/FOOD_AND_DRINK
de.convisual.bosch.toolbox2,Business,/store/apps/category/BUSINESS
com.studio.topscanner,Business,/store/apps/category/BUSINESS
com.easy4u.scanner,Business,/store/apps/category/BUSINESS
com.facebook.adsmanager,Business,/store/apps/category/BUSINESS
com.mobotechnology.cvmaker,Business,/store/apps/category/BUSINESS
com.enlightment.appslocker,Business,/store/apps/category/BUSINESS
com.manageengine.adssp.passwordselfservice,Business,/store/apps/category/BUSINESS
com.jetsign.app,Business,/store/apps/category/BUSINESS
askanimus.arbeitszeiterfassung2,Business,/store/apps/category/BUSINESS
com.gappstudio.docxread.docxreader,Business,/store/apps/category/BUSINESS
com.fuho.vacronviewer,Business,/store/apps/category/BUSINESS
com.smsrobot.voicerecorder,Business,/store/apps/category/BUSINESS
com.stoik.mdscanlite,Business,/store/apps/category/BUSINESS
com.techwin.wisenetsmartcam,Business,/store/apps/category/BUSINESS
cn.wps.pdf,Business,/store/apps/category/BUSINESS
bts.color.by.number.pixel.art.coloring.bynumber,Entertainment,/store/apps/category/ENTERTAINMENT
com.mirrorai.app,Entertainment,/store/apps/category/ENTERTAINMENT
com.emoticonswp,Entertainment,/store/apps/category/ENTERTAINMENT
com.bocadil.stickery,Entertainment,/store/apps/category/ENTERTAINMENT
com.hashifytech.stickers,Entertainment,/store/apps/category/ENTERTAINMENT
com.wavemining.emoji.elite,Entertainment,/store/apps/category/ENTERTAINMENT
com.ramyapps.kaamelott,Entertainment,/store/apps/category/ENTERTAINMENT
com.aaalib.avatarmaker,Entertainment,/store/apps/category/ENTERTAINMENT
com.aaai.facemoji,Entertainment,/store/apps/category/ENTERTAINMENT
es.glstudio.wastickerapps,Entertainment,/store/apps/category/ENTERTAINMENT
com.style.sticker,Entertainment,/store/apps/category/ENTERTAINMENT
com.flxrs.dankchat,Entertainment,/store/apps/category/ENTERTAINMENT
com.rtlab.namegenerator,Entertainment,/store/apps/category/ENTERTAINMENT
com.dropper.maps.crazy.craft.rainbow,Dating,/store/apps/category/DATING
com.cupidmedia.wrapper.japancupid,Dating,/store/apps/category/DATING
com.cupidmedia.wrapper.asiandating,Dating,/store/apps/category/DATING
com.cupidmedia.wrapper.afrointroductions,Dating,/store/apps/category/DATING
de.ideawise.popcorn,Dating,/store/apps/category/DATING
com.sdcmedia.swingers.g3,Dating,/store/apps/category/DATING
kr.jungrammer.randomchat,Dating,/store/apps/category/DATING
fire.ting.fireting.chat,Dating,/store/apps/category/DATING
ru.mobstudio.andgalaxy,Dating,/store/apps/category/DATING
com.itonline.anastasiadate,Dating,/store/apps/category/DATING
com.cupidmedia.wrapper.latinamericancupid,Dating,/store/apps/category/DATING
com.getpure.pure,Dating,/store/apps/category/DATING
com.cupidmedia.wrapper.filipinocupid,Dating,/store/apps/category/DATING
com.ouyi,Dating,/store/apps/category/DATING
com.askpartnerim.arkadaslik,Dating,/store/apps/category/DATING
com.infostream.seekingarrangement,Dating,/store/apps/category/DATING
com.appogee.mdates,Dating,/store/apps/category/DATING
be.pizza.android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.hg.sweetdessert.bakingfun.donutmaking,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.wemakeprice.cupping,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.culvers,Food & Drink,/store/apps/category/FOOD_AND_DRINK
stonykids.baedaltong.season2,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.app.cheetay,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.pizzahut.malaysia,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.goldencode.moajanat,Food & Drink,/store/apps/category/FOOD_AND_DRINK
ir.mynal.papillon.papillonchef,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.pedidosya,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.hungerstation.android.web,Food & Drink,/store/apps/category/FOOD_AND_DRINK
ru.dodopizza.app,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.foody.vn.activity,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.zoodfood.android.play,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.kurashiru,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.cb.cakebaker.bakinggames.makergames,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.justeat.app.uk,Food & Drink,/store/apps/category/FOOD_AND_DRINK
id.co.yummy.mobile,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.greeneking.orderandpay,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.yopeso.lieferando,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.efrenfierros.comidacasera,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.sms.bakingames.dessertcooking.cookinggames,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.goldencode.cake,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.kptncook.app.kptncook,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.pandaexpress.app,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.cookpad.android.activities,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.nzn.tdg,Food & Drink,/store/apps/category/FOOD_AND_DRINK
tr.com.dominos,Food & Drink,/store/apps/category/FOOD_AND_DRINK
it.banzai.media.gzricette,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.main.gopuff,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.mcdonalds.mobileapp,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.yelp.android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.fineapp.yogiyo,Food & Drink,/store/apps/category/FOOD_AND_DRINK
tv.every.delishkitchen,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.mufumbo.android.recipe.search,Food & Drink,/store/apps/category/FOOD_AND_DRINK
jp.co.skylark.app.gusto,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.ksbcvirtualq,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.wetherspoon.orderandpay,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.talabat,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.techniman.food.fast,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.buzzfeed.tasty,Food & Drink,/store/apps/category/FOOD_AND_DRINK
in.swiggy.android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.application.zomato,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.nefisyemektarifleri.android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
com.naseemprojects.audiostatusmaker,Social,/store/apps/category/SOCIAL
com.famousringtones2018.populartones.bestringtones,Tools,/store/apps/category/TOOLS
com.bingoringtones.ldrts,Personalization,/store/apps/category/PERSONALIZATION
com.uproargames.memesoundboard2017,Entertainment,/store/apps/category/ENTERTAINMENT
com.superringtone.popmusic.collections,Entertainment,/store/apps/category/ENTERTAINMENT
com.bingoringtones.birds,Personalization,/store/apps/category/PERSONALIZATION
com.polygonium.basicchords,Education,/store/apps/category/EDUCATION
com.niceringtonesapps.funrts,Personalization,/store/apps/category/PERSONALIZATION
com.smart_id,Business,/store/apps/category/BUSINESS
com.piksoft.turboscan.free,Business,/store/apps/category/BUSINESS
nithra.resume.maker.cv.builder.app,Business,/store/apps/category/BUSINESS
com.pixelsdo.tankvolumecalculator,Business,/store/apps/category/BUSINESS
nextapp.fx,Business,/store/apps/category/BUSINESS
com.simplescan.miniscanner,Business,/store/apps/category/BUSINESS
com.cam.scanner,Business,/store/apps/category/BUSINESS
com.pccomputeramreli.Cash_Calculator,Business,/store/apps/category/BUSINESS
com.digitalmarketing.slideshowmaker,Business,/store/apps/category/BUSINESS
com.pixelsdo.concretecalculator,Business,/store/apps/category/BUSINESS
com.pixelsdo.metalweightcalculator,Business,/store/apps/category/BUSINESS
com.mobisystems.fileman,Business,/store/apps/category/BUSINESS
com.dataviz.docstogo,Business,/store/apps/category/BUSINESS
com.longint.lomag.scanner,Business,/store/apps/category/BUSINESS
com.avp.document.viewer.reader,Business,/store/apps/category/BUSINESS
jp.leafnet.android.stampdeco,Entertainment,/store/apps/category/ENTERTAINMENT
ru.pikabu.android,Entertainment,/store/apps/category/ENTERTAINMENT
com.ninegag.android.app,Entertainment,/store/apps/category/ENTERTAINMENT
jp.bokete.app.android,Entertainment,/store/apps/category/ENTERTAINMENT
com.fun.top.video,Entertainment,/store/apps/category/ENTERTAINMENT
com.entre2partiesapp,Entertainment,/store/apps/category/ENTERTAINMENT
automation.test.soundboxfrance,Entertainment,/store/apps/category/ENTERTAINMENT
com.huzzleappos.jobogjobotifunnypost,Entertainment,/store/apps/category/ENTERTAINMENT
com.knuddels.android,Dating,/store/apps/category/DATING
com.asiandate,Dating,/store/apps/category/DATING
jp.co.mcdonalds.android,Food & Drink,/store/apps/category/FOOD_AND_DRINK
uk.adevstudio.hd.video.player4k,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
avinash42.soundrecorder,Tools,/store/apps/category/TOOLS
com.meihillman.ringtonemaker,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.clear.highvolumeringtones,Personalization,/store/apps/category/PERSONALIZATION
com.mediapro.entertainment.freeringtone,Personalization,/store/apps/category/PERSONALIZATION
com.anhlt.karaokelite,Entertainment,/store/apps/category/ENTERTAINMENT
com.remind4u2.list.sounds.oldphone,Entertainment,/store/apps/category/ENTERTAINMENT
it.mm.android.relaxforest,Lifestyle,/store/apps/category/LIFESTYLE
audio.mp3.music.player,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.appstar.audiorecorder,Tools,/store/apps/category/TOOLS
com.rayg.loudringtones,Personalization,/store/apps/category/PERSONALIZATION
com.veitch.themelodymaster.pmf,Education,/store/apps/category/EDUCATION
com.anhlt.karaokeonline,Entertainment,/store/apps/category/ENTERTAINMENT
com.zenjoy.musicvideo,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.magi.police,Personalization,/store/apps/category/PERSONALIZATION
galaxys9ringtones.ringtonesfors9.notifications,Libraries & Demo,/store/apps/category/LIBRARIES_AND_DEMO
com.rayg.sirenringtones,Personalization,/store/apps/category/PERSONALIZATION
com.naing.mp3converter,Tools,/store/apps/category/TOOLS
com.redboxsoft.voicerecorder,Productivity,/store/apps/category/PRODUCTIVITY
com.music.youngradioplus,Tools,/store/apps/category/TOOLS
abc.kids.preschool.learning.phonics.songs.videos,Education,/store/apps/category/EDUCATION
topringtones.newringtones.sonneries,Personalization,/store/apps/category/PERSONALIZATION
com.vgminds.traditionalrhymes,Education,/store/apps/category/EDUCATION
org.cohortor.gstrings,Tools,/store/apps/category/TOOLS
com.plantillatabladesonidos,Personalization,/store/apps/category/PERSONALIZATION
video.player.mediaplayer.hdvideoplayer,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.herman.ringtone,Personalization,/store/apps/category/PERSONALIZATION
com.pamsys.lexisaudioeditor,Tools,/store/apps/category/TOOLS
